epoch,elapsed,train_loss,val_loss,train_recall,train_tnr,train_precision,train_balanced_accuracy,val_recall,val_tnr,val_precision,val_balanced_accuracy
96,1.8673381805419922,0.7086294872729584,1.8801240303332523,0.972834050655365,0.7243224382400513,0.4534565508365631,0.8485782146453857,0.8581081032752991,0.7102657556533813,0.40661686658859253,0.7841869592666626
97,1.920942783355713,0.677811253767772,1.9295429416069059,0.9691630005836487,0.7427930235862732,0.46975088119506836,0.8559780120849609,0.8468468189239502,0.7217300534248352,0.41318681836128235,0.7842884063720703
98,1.904726266860962,0.665524127162881,1.6550474261238703,0.9765051603317261,0.7433108687400818,0.47213348746299744,0.8599079847335815,0.869369387626648,0.6857738494873047,0.3902932107448578,0.7775716185569763
99,1.8663349151611328,0.6680822172786155,2.062715424338401,0.9779735803604126,0.7293285131454468,0.4593103528022766,0.8536510467529297,0.8400900959968567,0.7175612449645996,0.40765026211738586,0.7788256406784058
100,1.8764142990112305,0.6637820695326251,2.11358952409097,0.9772393703460693,0.7320904731750488,0.4616718590259552,0.8546649217605591,0.8581081032752991,0.7451797723770142,0.43793103098869324,0.801643967628479
101,1.854503870010376,0.8321354209492163,1.2734663684757939,0.9669603705406189,0.6409459710121155,0.3876950144767761,0.8039531707763672,0.9662162065505981,0.4022928476333618,0.2722081243991852,0.68425452709198
102,1.7949624061584473,0.8972937213796202,1.4972804746876993,0.9603524208068848,0.5988261699676514,0.3601321578025818,0.7795892953872681,0.8536036014556885,0.7133923768997192,0.4079655408859253,0.7834979891777039
103,1.8961777687072754,0.7217426722347932,1.6396287750574117,0.9603524208068848,0.7239772081375122,0.44994840025901794,0.8421648144721985,0.8400900959968567,0.7165189981460571,0.40676116943359375,0.7783045768737793
104,1.8312697410583496,0.6806939718991715,1.8213289056532276,0.9669603705406189,0.7450371384620667,0.471367210149765,0.8559987545013428,0.8536036014556885,0.6941115260124207,0.3923395574092865,0.773857593536377
105,1.8055965900421143,0.6797821379102461,1.5078106483299474,0.972834050655365,0.7400310635566711,0.46803250908851624,0.8564325571060181,0.837837815284729,0.6821261048316956,0.3788187503814697,0.7599819898605347
106,1.8404004573822021,0.7157019689232978,1.6392470192965458,0.9647576808929443,0.7270843982696533,0.4538860023021698,0.8459210395812988,0.8400900959968567,0.7040125131607056,0.3963868319988251,0.7720513343811035
107,1.9050915241241455,0.6450286913641606,1.86130776116622,0.9691630005836487,0.7502157688140869,0.4770509600639343,0.8596893548965454,0.8265765905380249,0.6894215941429138,0.38110071420669556,0.757999062538147
108,1.8861274719238281,0.7030981462464331,1.717220534672998,0.9698972105979919,0.7263939380645752,0.4545767307281494,0.848145604133606,0.8490990996360779,0.6534653306007385,0.36180421710014343,0.7512822151184082
109,1.8277809619903564,0.7313423568650622,1.613033061254891,0.9654919505119324,0.7087864875793457,0.4380412995815277,0.8371392488479614,0.8445945978164673,0.7311099767684937,0.4208754301071167,0.7878522872924805
110,1.8299274444580078,0.6834108487544959,1.6183295879659387,0.9640234708786011,0.7395132184028625,0.46527284383773804,0.8517683744430542,0.8445945978164673,0.7050547003746033,0.39851221442222595,0.7748246192932129
111,2.0413312911987305,0.6574573638162614,1.9331728400272365,0.9720998406410217,0.7412394285202026,0.4690046012401581,0.8566696643829346,0.8445945978164673,0.7055758237838745,0.3989361822605133,0.7750852108001709
112,2.3693313598632812,0.6736455623072555,2.0467688012683762,0.9720998406410217,0.7370964884757996,0.46505093574523926,0.8545981645584106,0.8400900959968567,0.7149556875228882,0.405434787273407,0.7775229215621948
113,2.018306016921997,0.7657380309134465,1.5461435327643676,0.9669603705406189,0.6897980570793152,0.42292872071266174,0.828379213809967,0.8671171069145203,0.6711829304695129,0.3789370059967041,0.7691500186920166
114,1.811378002166748,0.6556368706930552,1.6568536227179878,0.9720998406410217,0.7502157688140869,0.47780585289001465,0.8611577749252319,0.8626126050949097,0.6993225812911987,0.39895832538604736,0.7809675931930542
115,1.804616928100586,0.6251122466379134,2.0548460892429525,0.9809104204177856,0.7585016489028931,0.48848262429237366,0.8697060346603394,0.8603603839874268,0.7050547003746033,0.4029535949230194,0.7827075719833374
116,1.774998664855957,0.6152243363308458,2.146929811368999,0.9787077903747559,0.7604004740715027,0.48989343643188477,0.8695541620254517,0.8288288116455078,0.7274622321128845,0.4130190908908844,0.7781455516815186
117,1.814286708831787,0.6486593106874136,1.8149405139494406,0.9698972105979919,0.7486621737480164,0.4756931960582733,0.8592796921730042,0.8671171069145203,0.6789994835853577,0.38461539149284363,0.773058295249939
118,1.9376802444458008,0.7182212825651073,1.751909016587888,0.9720998406410217,0.7193164229393005,0.4488135576248169,0.8457081317901611,0.8490990996360779,0.7029703259468079,0.39809927344322205,0.7760347127914429
119,2.0706980228424072,0.7440801719465228,1.5516940771500705,0.9684287905693054,0.7046435475349426,0.43531352281570435,0.836536169052124,0.869369387626648,0.6701406836509705,0.37880274653434753,0.7697550058364868
120,1.8396570682525635,0.6212074913541705,2.2205667577065826,0.9772393703460693,0.758156418800354,0.4871888756752014,0.8676978945732117,0.8243243098258972,0.7556018829345703,0.43832334876060486,0.7899631261825562
121,1.8721325397491455,0.5857033922413287,2.4240609663886614,0.9765051603317261,0.7771448493003845,0.507439911365509,0.8768249750137329,0.8288288116455078,0.7420531511306763,0.4264194667339325,0.785440981388092
122,1.9671220779418945,0.6297723381010363,2.2162358897251964,0.9794420003890991,0.7607457041740417,0.4904411733150482,0.870093822479248,0.8288288116455078,0.7191245555877686,0.405733197927475,0.7739766836166382
123,1.9259562492370605,0.5965973729470337,2.570265176265997,0.9779735803604126,0.774555504322052,0.5049279928207397,0.8762645721435547,0.8130630850791931,0.7441375851631165,0.4237089157104492,0.7786003351211548
124,1.868065595626831,0.6566967643410516,2.21889019869339,0.9750367403030396,0.7391679883003235,0.4677703380584717,0.8571023941040039,0.837837815284729,0.7269411087036133,0.4151785671710968,0.7823894619941711
125,1.9552137851715088,0.6908868620090655,1.6207477082042834,0.972834050655365,0.7291558980941772,0.4578438103199005,0.8509949445724487,0.8851351141929626,0.5971860289573669,0.3370497524738312,0.7411605715751648
126,1.9167838096618652,0.6090348150215529,2.656200135162082,0.9772393703460693,0.770757794380188,0.5005640983581543,0.8739985823631287,0.815315306186676,0.7602918148040771,0.4403893053531647,0.7878035306930542
127,1.9289090633392334,0.6232925831137659,1.9714926984811987,0.9743024706840515,0.7617814540863037,0.49021056294441223,0.8680419921875,0.8333333134651184,0.7232933640480042,0.41065484285354614,0.7783133387565613
128,1.8882019519805908,0.5952564408741572,2.7519946987536934,0.9809104204177856,0.7697221040725708,0.5003745555877686,0.8753162622451782,0.8175675868988037,0.756644070148468,0.437349408864975,0.7871057987213135
129,1.917968988418579,0.5406428384067967,2.962813498390084,0.9831130504608154,0.7995857000350952,0.5356000065803528,0.8913493752479553,0.8130630850791931,0.7446586489677429,0.42420682311058044,0.778860867023468
130,1.843043565750122,0.5657127439598296,2.0785802674067058,0.9794420003890991,0.792335569858551,0.52581787109375,0.8858888149261475,0.8648648858070374,0.6315789222717285,0.3519706726074219,0.7482218742370605
131,1.9000813961029053,0.6980842741489272,1.7259966117728431,0.9735682606697083,0.7307094931602478,0.45945945382118225,0.852138876914978,0.9009009003639221,0.588848352432251,0.33641716837882996,0.7448745965957642
132,1.8089616298675537,0.7431642117738155,1.8830038767012018,0.9654919505119324,0.7084411978721619,0.4377496540546417,0.8369665741920471,0.8648648858070374,0.6831682920455933,0.3870967626571655,0.7740166187286377
133,1.8130764961242676,0.5909451776423055,2.149124831161934,0.9838472604751587,0.774555504322052,0.5064247846603394,0.8792014122009277,0.8423423171043396,0.7295466661453247,0.41881299018859863,0.7859444618225098
134,1.8726351261138916,0.5731649048789157,2.6620313373109243,0.9801762104034424,0.778353214263916,0.5097365379333496,0.8792647123336792,0.8130630850791931,0.7660239934921265,0.4456790089607239,0.7895435094833374
135,1.88230299949646,0.5987548082448851,2.4396458862845423,0.972834050655365,0.7692041993141174,0.4977460503578186,0.8710191249847412,0.795045018196106,0.7462220191955566,0.42023810744285583,0.7706335186958313
136,1.9468293190002441,0.6180191706219625,2.271194289601679,0.9779735803604126,0.7591921091079712,0.4884488582611084,0.8685828447341919,0.8198198080062866,0.7227723002433777,0.40625,0.7712960243225098
137,1.9361085891723633,0.5732736156706101,2.5303121706282248,0.9816446304321289,0.7857759594917297,0.5186190605163574,0.8837102651596069,0.8220720887184143,0.7420531511306763,0.4244185984134674,0.7820626497268677
138,2.108167886734009,0.5809991763329005,2.333863346850741,0.9809104204177856,0.7736923694610596,0.5047223567962646,0.8773013949394226,0.8220720887184143,0.7258989214897156,0.40965208411216736,0.7739855051040649
139,1.8493821620941162,0.5755052283808619,2.5544629501659424,0.9779735803604126,0.7814604043960571,0.5127021074295044,0.8797169923782349,0.8423423171043396,0.719645619392395,0.4100877046585083,0.7809939384460449
